date,işsizlik maaşı,işsizlik ödeneği,işsizlik başvurusu,işsizlik ödeneği nasıl alınır,işkur başvuru,sgk işten çıkış,işten çıkarılma tazminatı,kıdem tazminatı hesaplama,ihbar tazminatı,iş ilanı,iş arama,iş başvurusu,işkur,özgeçmiş,kariyer.net,mülakat soruları,ek iş,memur alımı,fabrika işçi alımı,güvenlik görevlisi alımı,işsizlik
2015-04-01,20.996052742084494,0.3333333333333333,0.42424242424242425,0.0,3.9367598891408426,0.475,0.02,1.625,1.45,27.557319223985896,0.52,49.86562526245067,306.19243582206553,2.9642857142857144,31.49407911312674,1.4375,1.68,37.776988835189904,0.0,0.19,34.446649029982375
2015-05-01,22.308306038464774,0.3333333333333333,0.18181818181818182,0.0,3.9367598891408426,0.45,0.03,1.625,1.225,27.557319223985896,0.58,51.177878558830955,262.4506592760562,2.607142857142857,26.24506592760562,1.28125,1.64,27.83567598382414,0.0,0.12,36.08696565045773
2015-06-01,24.932812631225335,0.3333333333333333,0.2727272727272727,0.0,3.9367598891408426,0.6,0.04,1.6875,1.5,34.118585705887305,0.64,62.98815822625348,279.94736989445994,2.2857142857142856,31.49407911312674,1.9375,1.64,25.847413413550985,0.0,0.09,37.727282270933074
2015-07-01,24.932812631225335,0.25,0.2727272727272727,0.0,3.9367598891408426,0.4875,0.05,1.8125,1.45,32.80633240950702,0.64,66.92491811539432,297.44408051286365,2.107142857142857,31.49407911312674,1.71875,1.88,33.8004636946436,0.0,0.11,34.446649029982375
2015-08-01,24.932812631225335,0.25,0.30303030303030304,0.0,3.9367598891408426,0.5,0.04,1.6875,1.475,36.743092298647866,0.6,64.30041152263377,297.44408051286365,2.2142857142857144,36.743092298647866,1.46875,2.64,29.823938554097293,0.22285714285714286,0.09,31.16601578903167
2015-09-01,20.996052742084494,0.4166666666666667,0.30303030303030304,0.0,3.9367598891408426,0.425,0.04,1.5,1.225,34.118585705887305,0.56,59.05139833711264,279.94736989445994,1.9642857142857142,26.24506592760562,1.21875,2.04,19.882625702731527,0.0,0.17,34.446649029982375
2015-10-01,22.308306038464774,0.3333333333333333,0.21212121212121213,0.02,9.185773074661967,0.4375,0.03,1.4375,1.4,36.743092298647866,0.58,61.6759049298732,332.4375017496711,2.3214285714285716,26.24506592760562,1.5,2.44,19.882625702731527,0.0,0.11,37.727282270933074
2015-11-01,27.557319223985896,0.3333333333333333,0.24242424242424243,0.0,5.2490131855211235,0.4,0.06,2.25,1.475,35.43083900226758,0.54,59.05139833711264,314.9407911312674,2.25,26.24506592760562,1.15625,2.48,23.859150843277835,0.22285714285714286,0.15,39.36759889140843
2015-12-01,31.49407911312674,0.3333333333333333,0.24242424242424243,0.02,3.9367598891408426,0.425,0.05,2.25,1.525,31.49407911312674,0.56,53.802385151591515,288.6957252036618,2.1785714285714284,20.996052742084494,1.4375,2.04,29.823938554097293,0.2496,0.14,41.00791551188378
2016-01-01,47.24111866969011,0.4166666666666667,0.42424242424242425,0.0,3.9367598891408426,0.2625,0.04,1.9375,1.525,34.118585705887305,0.5,51.177878558830955,253.7023039668543,2.107142857142857,20.996052742084494,1.25,2.28,25.847413413550985,0.2496,0.12,62.33203157806334
2016-02-01,44.61661207692955,0.4166666666666667,0.3333333333333333,0.0,3.9367598891408426,0.2625,0.05,2.3125,1.725,38.05534559502814,0.52,62.98815822625348,288.6957252036618,2.0,20.996052742084494,1.21875,2.36,23.859150843277835,0.25851428571428575,0.15,59.05139833711264
2016-03-01,41.99210548416899,0.3333333333333333,0.24242424242424243,0.0,3.9367598891408426,0.225,0.05,2.375,1.575,36.743092298647866,0.52,53.802385151591515,288.6957252036618,2.2142857142857144,20.996052742084494,1.3125,2.16,19.882625702731527,0.22285714285714286,0.12,54.130448475686585
2016-04-01,39.36759889140843,0.25,0.18181818181818182,0.0,2.6245065927605618,0.2375,0.02,1.5625,1.6,32.80633240950702,0.54,45.928865373309826,271.19901458525806,2.5714285714285716,20.996052742084494,1.46875,2.16,23.859150843277835,0.0,0.1,54.130448475686585
2016-05-01,34.118585705887305,0.3333333333333333,0.21212121212121213,0.0,3.9367598891408426,0.2625,0.05,1.5625,1.725,35.43083900226758,0.52,53.802385151591515,279.94736989445994,2.9642857142857144,15.74703955656337,2.03125,2.84,17.894363132458373,0.0,0.1,45.928865373309826
2016-06-01,36.743092298647866,0.3333333333333333,0.42424242424242425,0.0,3.9367598891408426,0.3125,0.05,1.9375,1.5,39.36759889140843,0.54,62.98815822625348,262.4506592760562,2.25,20.996052742084494,1.8125,2.28,25.847413413550985,0.1961142857142857,0.11,50.849815234735885
2016-07-01,38.05534559502814,0.3333333333333333,0.42424242424242425,0.0,7.873519778281685,0.2625,0.04,1.5,1.275,40.679852187788704,0.52,69.54942470815489,262.4506592760562,2.0714285714285716,20.996052742084494,1.46875,2.36,75.55397767037981,0.0,0.18,47.56918199378518
2016-08-01,47.24111866969011,0.4166666666666667,0.36363636363636365,0.0,10.498026371042247,0.325,0.03,1.5,1.55,45.928865373309826,0.58,90.54547745023937,314.9407911312674,2.2142857142857144,20.996052742084494,2.15625,3.32,198.82625702731528,0.23177142857142857,0.33,59.05139833711264
2016-09-01,41.99210548416899,0.4166666666666667,0.3333333333333333,0.03,6.561266481901405,0.3625,0.06,1.1875,1.425,44.61661207692955,0.52,78.73519778281685,306.19243582206553,1.8928571428571428,20.996052742084494,2.75,3.44,115.31922907584287,0.0,0.2,52.49013185521124
